1.465997995000000000e+09
1.465997996000000000e+09
1.465997997000000000e+09
1.465997998000000000e+09
1.465997999000000000e+09
1.465998000000000000e+09
1.465998001000000000e+09
1.465998002000000000e+09
1.465998003000000000e+09
1.465998004000000000e+09
1.465998005000000000e+09
1.465998006000000000e+09
1.465998007000000000e+09
1.465998008000000000e+09
1.465998009000000000e+09
1.465998010000000000e+09
1.465998011000000000e+09
1.465998012000000000e+09
1.465998013000000000e+09
1.465998014000000000e+09
1.465998015000000000e+09
1.465998016000000000e+09
1.465998017000000000e+09
1.465998018000000000e+09
1.465998019000000000e+09
1.465998020000000000e+09
1.465998021000000000e+09
1.465998022000000000e+09
1.465998023000000000e+09
1.465998024000000000e+09
1.465998029000000000e+09
1.465998030000000000e+09
1.465998031000000000e+09
1.465998032000000000e+09
1.465998033000000000e+09
1.465998034000000000e+09
1.465998035000000000e+09
1.465998036000000000e+09
1.465998037000000000e+09
1.465998038000000000e+09
1.465998039000000000e+09
1.465998040000000000e+09
1.465998041000000000e+09
1.465998042000000000e+09
1.465998043000000000e+09
1.465998044000000000e+09
1.465998045000000000e+09
0.000000000000000000e+00
